order_id,product_id,product_name,order_hour_of_day
2793491,5250,Fresh Cauliflower,22
2793503,28204,Organic Fuji Apple,9
2793579,16083,Honeycrisp Apple,8
2793588,12419,Organic Baby Arugula,11
2793591,10804,Limes,12
2793619,39877,Organic Tomato Cluster,16
2793632,13424,Organic Zucchini,10
2793667,47626,Large Lemon,13
2793724,32734,Organic Italian Parsley Bunch,22
2793754,10673,Organic Baby Carrots,13
2793757,6606,Organic Raspberries,12
2793793,7644,Michigan Organic Kale,18
2793801,7854,Organic Raspberries,9
2793890,4097,Seedless Red Grapes,13
2793894,34024,100% Whole Wheat Bread,13
2793950,13984,Banana,21
2793964,6046,Organic Half & Half,9
2794001,28204,Organic Fuji Apple,15
2794008,35147,Carrots,16
2794056,34497,Organic Italian Parsley Bunch,19
2794061,45747,100% Whole Wheat Bread,9
2794065,25197,Organic Red Onion,7
2794091,47463,Organic Garlic,9
2794116,29646,Half & Half,15
2794165,22959,Michigan Organic Kale,11
2794184,14966,Carrots,9
2794236,1862,Strawberries,8
2794238,33768,Organic Garlic,12
2794255,45007,Organic Zucchini,21
2794291,27744,Bag of Organic Bananas,10
2794297,13176,Bag of Organic Bananas,8
2794413,21019,Original Hummus,10
2794491,34608,Organic Avocado,7
2794494,5184,Fresh Cauliflower,14
2794555,13032,Organic Small Bunch Celery,12
2794565,21903,Organic Baby Spinach,12
2794704,6184,Spring Water,9
2794759,19613,Organic Unsweetened Almond Milk,8
2794764,37725,Fresh Cauliflower,13
2794813,2748,Carrots,5
2794825,6218,Red Vine Tomato,13
2794836,34044,Organic Red Bell Pepper,14
2794840,33018,Organic Half & Half,11
2795008,24964,Organic Garlic,13
2795080,36931,Organic Blackberries,16
2795081,15655,Organic Lemon,13
2795147,6184,Organic Gala Apples,17
2795201,8174,Organic Hass Avocado,16
2795207,9426,Organic Baby Spinach,10
2795237,283,Spring Water,13
2795271,4808,Apple Honeycrisp Organic,15
2795287,42736,Apple Honeycrisp Organic,13
2795306,204,Original Hummus,14
2795340,25753,Carrots,16
2795392,4920,Seedless Red Grapes,14
2795533,24852,Banana,10
2795554,30764,Organic Hass Avocado,15
2795568,43965,Original Hummus,12
2795597,14678,Organic Baby Spinach,14
2795643,12099,Organic Italian Parsley Bunch,8
2795653,22935,Organic Yellow Onion,11
2795697,25985,Organic Zucchini,7
2795728,44439,Limes,13
2795754,22436,Organic Zucchini,21
2795789,8859,Seedless Red Grapes,14
2795893,13629,Half & Half,16
2795934,16753,Organic Hass Avocado,14
2795959,9007,Organic Tomato Cluster,9
2796028,32331,Red Vine Tomato,16
2796095,20169,Organic Zucchini,8
2796131,28657,Organic Hass Avocado,11
2796188,22034,Large Lemon,14
2796296,42562,Organic Lemon,5
2796309,23909,Organic Blackberries,12
2796321,15010,Banana,9
2796403,31127,Organic Blueberries,21
2796403,29987,Organic Yellow Onion,21
2796438,27966,Organic Raspberries,21
2796453,31883,Organic Red Bell Pepper,8
2796458,8424,Large Lemon,7
2796481,36011,Organic Unsweetened Almond Milk,10
2796509,23400,Organic Small Bunch Celery,8
2796523,20345,Cucumber Kirby,10
2796546,10602,Organic Fuji Apple,0
2796599,48925,Carrots,11
2796645,10518,Organic Blackberries,8
2796658,18135,Asparagus,12
2796717,46667,Organic Cilantro,14
2796728,21137,Organic Strawberries,10
2796733,32638,Limes,12
2796744,3114,Sparkling Water Grapefruit,19
2796745,12491,Organic Gala Apples,10
2796758,12075,Organic Cucumber,16
2796802,28842,Organic Large Extra Fancy Fuji Apple,0
2796936,35886,Bag of Organic Bananas,16
2796943,38003,Organic Small Bunch Celery,10
2796965,6374,Organic Gala Apples,7
2796989,37322,100% Whole Wheat Bread,14
2797007,16521,Organic Strawberries,17
2797017,26606,Organic Avocado,15
2797063,5077,100% Whole Wheat Bread,10
2797068,7433,Michigan Organic Kale,15
2797099,43523,Organic Fuji Apple,13
2797116,13740,Seedless Red Grapes,22
2797167,26914,Seedless Red Grapes,23
2797200,23734,Fresh Cauliflower,22
2797217,10371,Asparagus,14
2797360,4920,Seedless Red Grapes,10
2797365,11770,Carrots,12
2797370,23165,Yellow Onions,21
2797373,10749,Organic Red Bell Pepper,19
2797387,16070,Organic Italian Parsley Bunch,10
2797437,5552,Organic Gala Apples,14
2797446,20255,Large Lemon,22
2797469,24964,Organic Garlic,16
2797484,329,Organic Blueberries,18
2797623,2611,Organic Garlic,16
2797630,44632,Sparkling Water Grapefruit,10
2797654,42383,Organic Unsweetened Almond Milk,19
2797679,44359,Organic Small Bunch Celery,15
2797680,16185,Organic Whole Milk,15
2797682,9849,Seedless Red Grapes,21
2797701,3661,Fresh Cauliflower,12
2797712,43789,Original Hummus,14
2797744,17568,Organic Blackberries,21
2797762,9076,Organic Baby Carrots,8
2797770,47626,Large Lemon,14
2797811,20583,100% Whole Wheat Bread,19
2797841,24891,Organic Strawberries,15
2797879,45154,100% Whole Wheat Bread,15
2797947,14870,Half & Half,17
2798021,43123,Apple Honeycrisp Organic,17
2798024,28842,Cucumber Kirby,11
2798061,16696,Spring Water,16
2798069,45066,Honeycrisp Apple,8
2798081,38689,Half & Half,10
2798157,10874,Raspberries,15
2798174,17794,Carrots,12
2798218,24838,Half & Half,13
2798266,32655,Organic Grape Tomatoes,13
2798279,47185,Organic Cucumber,15
2798318,13176,Bag of Organic Bananas,7
2798327,30191,Raspberries,14
2798343,43768,Strawberries,9
2798396,45681,Seedless Red Grapes,17
2798417,36684,Organic Tomato Cluster,16
2798417,47626,Large Lemon,16
2798441,49476,Organic Red Bell Pepper,7
2798505,17316,Organic Small Bunch Celery,12
2798526,6375,Organic Zucchini,18
2798596,6046,Organic Whole String Cheese,10
2798598,28842,Organic Cilantro,13
2798629,1025,Raspberries,18
2798674,48498,Yellow Onions,12
2798681,9839,Yellow Onions,11
2798697,49683,Cucumber Kirby,14
2798787,24852,Banana,19
2798850,21137,Organic Strawberries,15
2798908,37630,Organic Yellow Onion,20
2798910,25581,Apple Honeycrisp Organic,13
2798953,7260,Organic Zucchini,20
2798954,15433,Organic Small Bunch Celery,13
2799022,48527,Organic Blueberries,15
2799024,34640,Half & Half,16
2799048,45007,Organic Zucchini,15
2799069,32235,Organic Whole String Cheese,13
2799115,11408,Organic Red Bell Pepper,20
2799133,9192,Honeycrisp Apple,12
2799187,7649,Honeycrisp Apple,19
2799199,35547,Organic Large Extra Fancy Fuji Apple,10
2799231,8277,Apple Honeycrisp Organic,9
2799264,5375,Banana,18
2799289,39876,Organic Small Bunch Celery,15
2799325,16698,Organic Hass Avocado,9
2799451,42445,Organic Yellow Onion,9
2799462,28373,Cucumber Kirby,17
2799471,28849,Organic Fuji Apple,14
2799483,22113,Organic Large Extra Fancy Fuji Apple,14
2799503,5876,Organic Lemon,9
2799511,37335,Organic Tomato Cluster,13
2799530,13176,Bag of Organic Bananas,17
2799572,4790,Cucumber Kirby,12
2799627,37464,Organic Whole Milk,13
2799633,16168,Fresh Cauliflower,11
2799672,41757,Organic Blueberries,11
2799704,25544,Original Hummus,19
2799732,18027,100% Whole Wheat Bread,14
2799745,7781,Asparagus,10
2799755,27966,Organic Raspberries,14
2799785,10312,Spring Water,9
2799811,24850,Organic Small Bunch Celery,12
2799818,13702,Organic Garlic,20
2799917,12315,Original Hummus,19
2799942,14702,Organic Whole Milk,21
2799974,33043,Organic Unsweetened Almond Milk,9
2799984,27845,Organic Whole Milk,10
2799993,41682,Cucumber Kirby,12
2799994,28842,Fresh Cauliflower,12
2799996,24852,Banana,8
2800056,6244,Spring Water,18
2800090,13176,Bag of Organic Bananas,21
2800128,21513,Cucumber Kirby,14
2800131,48939,Organic Lemon,10
2800138,27344,Organic Whole String Cheese,12
2800224,46676,Organic Blueberries,10
2800248,30910,Organic Avocado,9
2800302,14897,Yellow Onions,22
2800306,16797,Strawberries,13
2800311,22227,Bag of Organic Bananas,15
2800315,38996,Seedless Red Grapes,18
2800484,1819,Original Hummus,8
2800495,4793,Organic Avocado,10
2800498,42215,Fresh Cauliflower,16
2800506,41588,Fresh Cauliflower,16
2800515,38693,Large Lemon,22
2800531,28985,Michigan Organic Kale,16
2800540,15937,Strawberries,17
2800546,29447,Half & Half,15
2800596,38383,Sparkling Water Grapefruit,16
2800609,9689,Organic Raspberries,8
2800613,17781,Spring Water,13
2800629,26165,Original Hummus,15
2800641,32177,Bag of Organic Bananas,11
2800643,14852,Yellow Onions,16
2800674,31506,Organic Unsweetened Almond Milk,22
2800698,48628,Organic Grape Tomatoes,20
2800735,15925,Large Lemon,17
2800757,22295,Organic Small Bunch Celery,21
2800793,22025,Organic Hass Avocado,9
2800793,35221,Organic Yellow Onion,9
2800810,5479,Organic Red Bell Pepper,9
2800820,19370,Large Lemon,16
2800835,21461,Organic Yellow Onion,16
2800864,14891,Asparagus,20
2800978,35182,Organic Zucchini,7
2800998,18523,Organic Tomato Cluster,11
2801077,7838,Yellow Onions,14
2801107,47337,Yellow Onions,15
2801110,16797,Strawberries,12
2801141,27407,Organic Italian Parsley Bunch,16
2801144,24852,Banana,16
2801206,47119,Organic Large Extra Fancy Fuji Apple,18
2801251,36389,Organic Raspberries,17
2801274,47755,Seedless Red Grapes,23
2801291,21077,Organic Whole String Cheese,10
2801302,13702,Organic Yellow Onion,16
2801304,43262,Organic Yellow Onion,16
2801362,5322,Fresh Cauliflower,17
2801368,11597,Organic Yellow Onion,13
2801369,23029,Organic Grape Tomatoes,14
2801452,8021,Limes,12
2801473,31683,Organic Lemon,14
2801506,26452,Bag of Organic Bananas,10
2801546,4595,Organic Cucumber,9
2801570,16168,Original Hummus,18
2801643,8277,Apple Honeycrisp Organic,12
2801711,14805,Red Vine Tomato,14
2801755,21137,Organic Strawberries,16
2801848,47977,Bag of Organic Bananas,8
2801899,35535,Organic Grape Tomatoes,9
2801965,43545,Organic Tomato Cluster,20
2801965,27966,Organic Raspberries,20
2801993,38291,Organic Avocado,14
2802036,24964,Organic Garlic,12
2802041,26209,Limes,16
2802089,19917,Sparkling Water Grapefruit,22
2802141,32079,Red Vine Tomato,17
2802143,25217,Organic Strawberries,14
2802193,38689,Half & Half,13
2802194,48109,100% Whole Wheat Bread,12
2802226,13838,Organic Garlic,20
2802275,20495,Cucumber Kirby,13
2802292,47211,Organic Cucumber,13
2802325,19660,Spring Water,18
2802345,24184,Seedless Red Grapes,19
2802421,18019,Organic Hass Avocado,15
2802436,13176,Bag of Organic Bananas,10
2802436,15200,Organic Lemon,10
2802523,11737,Organic Grape Tomatoes,16
2802564,2658,Banana,15
2802660,13176,Bag of Organic Bananas,16
2802727,48310,Organic Whole String Cheese,13
2802733,22713,Organic Red Bell Pepper,22
2802736,43654,Organic Raspberries,17
2802837,17487,Large Lemon,17
2802855,7350,Organic Fuji Apple,0
2802898,43394,Organic Gala Apples,9
2803059,44843,Organic Unsweetened Almond Milk,13
2803065,47231,Apple Honeycrisp Organic,14
2803071,41951,Organic Red Onion,11
2803104,31720,Organic Fuji Apple,21
2803115,27714,Raspberries,15
2803123,1359,Organic Baby Spinach,15
2803127,28204,Organic Fuji Apple,10
2803232,6274,Organic Red Onion,13
2803235,29875,Asparagus,13
2803237,46049,Organic Baby Carrots,13
2803250,5120,Seedless Red Grapes,9
2803251,35956,Organic Whole Milk,10
2803280,12576,Apple Honeycrisp Organic,13
2803291,47119,Spring Water,17
2803295,24846,Organic Grape Tomatoes,14
2803354,46802,Organic Blueberries,19
2803384,44247,Organic Large Extra Fancy Fuji Apple,12
2803387,26604,Organic Blackberries,11
2803422,5699,Organic Whole Milk,17
2803428,4297,Organic Cilantro,9
2803444,33731,Organic Large Extra Fancy Fuji Apple,20
2803460,4605,Yellow Onions,15
2803465,45007,Organic Zucchini,23
2803467,21137,Organic Strawberries,12
2803480,35951,Organic Unsweetened Almond Milk,16
2803489,8424,Honeycrisp Apple,17
2803490,30233,Organic Unsweetened Almond Milk,7
2803566,19653,Seedless Red Grapes,17
2803638,34040,Carrots,3
2803673,5212,Seedless Red Grapes,6
2803742,25126,Large Lemon,11
2803753,38698,Sparkling Water Grapefruit,9
2803813,196,Organic Red Onion,13
2803881,29366,Apple Honeycrisp Organic,14
2803918,7948,Red Vine Tomato,14
2804004,7500,Original Hummus,8
2804070,34429,Organic Red Onion,15
2804115,5684,Organic Red Onion,14
2804115,47766,Organic Avocado,14
2804117,44980,Asparagus,13
2804274,23623,Raspberries,19
2804276,45866,Organic Avocado,15
2804320,12060,Strawberries,7
2804338,19048,Organic Baby Carrots,16
2804342,40892,Organic Lemon,14
2804342,49131,Michigan Organic Kale,14
2804414,24852,Banana,8
2804430,13128,Spring Water,11
2804458,49235,Organic Half & Half,20
2804478,45882,Half & Half,15
2804589,22124,Organic Baby Carrots,18
2804676,45104,Organic Unsweetened Almond Milk,6
2804712,8174,Organic Unsweetened Almond Milk,10
2804715,27966,Organic Raspberries,16
2804722,5785,Raspberries,19
2804726,8197,Red Vine Tomato,12
2804753,9407,Organic Whole String Cheese,15
2804780,27845,Organic Whole Milk,10
2804821,42265,Organic Baby Carrots,17
2804866,45763,Organic Yellow Onion,20
2804890,35512,Organic Gala Apples,9
2804928,881,Organic Cucumber,15
2804948,4302,Organic Baby Arugula,15
2804963,22247,Michigan Organic Kale,14
2804967,13176,Bag of Organic Bananas,9
2804985,859,Spring Water,18
2805029,40706,Organic Grape Tomatoes,21
2805038,24184,Organic Grape Tomatoes,13
2805042,22890,Organic Half & Half,15
2805050,26634,Banana,16
2805061,21903,Organic Baby Spinach,19
2805114,34116,Red Vine Tomato,8
2805189,5134,Organic Cucumber,20
2805199,13712,Organic Unsweetened Almond Milk,1
2805210,11576,Limes,17
2805213,5769,Organic Zucchini,13
2805218,39275,Organic Blueberries,16
2805230,36994,Spring Water,18
2805235,46584,Raspberries,16
2805342,47766,Organic Avocado,13
2805359,13176,Bag of Organic Bananas,22
2805432,389,Organic Garlic,22
2805460,21137,Organic Strawberries,13
2805462,5450,Organic Fuji Apple,7
2805489,26209,Limes,11
2805492,21072,Organic Whole Milk,4
2805499,18696,Banana,18
2805516,15557,Organic Raspberries,7
2805535,13176,Bag of Organic Bananas,18
2805542,26723,Raspberries,4
2805565,5876,Organic Lemon,15
2805580,9550,Spring Water,14
2805635,32743,Organic Half & Half,15
2805649,3142,Large Lemon,16
2805667,9163,Red Vine Tomato,15
2805701,47766,Organic Avocado,7
2805711,16797,Strawberries,14
2805771,34126,Organic Italian Parsley Bunch,11
2805814,39275,Organic Blueberries,8
2805817,30183,Organic Half & Half,11
2805862,38777,Organic Yellow Onion,23
2805935,22035,Organic Whole String Cheese,9
2805962,5161,Banana,19
2805968,19385,Organic Red Bell Pepper,17
2806031,40310,Organic Hass Avocado,8
2806083,21278,Cucumber Kirby,9
2806102,48733,Organic Unsweetened Almond Milk,14
2806121,9366,Organic Yellow Onion,10
2806124,19945,Organic Baby Spinach,15
2806222,43122,Organic Cucumber,7
2806236,44303,Half & Half,12
2806275,49328,Carrots,13
2806285,18531,Organic Baby Arugula,16
2806299,24964,Organic Garlic,15
2806330,13176,Bag of Organic Bananas,8
2806341,36082,Original Hummus,14
2806390,14325,Large Lemon,9
2806423,21292,Organic Small Bunch Celery,19
2806428,32151,Organic Hass Avocado,23
2806438,3990,Limes,22
2806451,5756,Seedless Red Grapes,12
2806524,13225,Organic Zucchini,10
2806537,45007,Organic Zucchini,17
2806633,30450,Organic Gala Apples,10
2806657,19057,Organic Large Extra Fancy Fuji Apple,13
2806702,45066,Honeycrisp Apple,9
2806725,21469,Organic Unsweetened Almond Milk,17
2806801,39991,Organic Strawberries,14
2806836,13066,Organic Raspberries,6
2806871,17224,Organic Strawberries,8
2806882,43210,Organic Red Onion,13
2806936,47766,Organic Avocado,11
2806948,9515,Half & Half,12
2807021,37192,Banana,14
2807024,4391,Organic Cucumber,16
2807028,24852,Banana,18
2807085,30406,Organic Red Bell Pepper,16
2807117,10343,Apple Honeycrisp Organic,11
2807124,47119,Organic Italian Parsley Bunch,13
2807181,28050,Apple Honeycrisp Organic,8
2807182,47209,Organic Hass Avocado,11
2807183,6046,Organic Red Bell Pepper,14
2807244,23769,Red Vine Tomato,18
2807294,19019,Organic Avocado,13
2807376,9387,Sparkling Water Grapefruit,20
2807390,46979,Asparagus,12
2807427,33764,Organic Tomato Cluster,17
2807443,5388,Sparkling Water Grapefruit,7
2807450,43530,Carrots,18
2807457,5876,Organic Lemon,16
2807460,32566,Fresh Cauliflower,10
2807463,30391,Organic Cucumber,9
2807533,9463,Organic Red Bell Pepper,16
2807554,37710,Half & Half,9
2807577,3991,Organic Small Bunch Celery,18
2807622,5922,Carrots,14
2807746,21903,Organic Baby Spinach,18
2807856,22007,Organic Grape Tomatoes,8
2807901,8021,Organic Unsweetened Almond Milk,9
2807943,31659,Red Vine Tomato,18
2807951,13176,Bag of Organic Bananas,14
2807988,44683,Bag of Organic Bananas,2
2807989,10514,Organic Blueberries,21
2808079,1335,Raspberries,16
2808110,2391,Organic Unsweetened Almond Milk,12
2808110,8174,Limes,12
2808116,44075,Bag of Organic Bananas,20
2808181,8025,Banana,15
2808210,39928,Honeycrisp Apple,7
2808238,25340,Organic Tomato Cluster,9
2808247,4656,Organic Avocado,16
2808251,21314,Organic Grape Tomatoes,11
2808252,40604,Apple Honeycrisp Organic,15
2808306,10070,Red Vine Tomato,14
2808373,26172,Organic Garlic,16
2808399,46906,Organic Baby Spinach,20
2808444,41544,Organic Hass Avocado,8
2808464,10603,Organic Zucchini,11
2808466,40604,Strawberries,17
2808513,42526,Limes,20
2808525,31394,Raspberries,23
2808526,575,Original Hummus,14
2808592,39928,Fresh Cauliflower,9
2808630,4724,Organic Whole String Cheese,8
2808638,47941,Red Vine Tomato,7
2808654,37220,Organic Red Onion,6
2808756,8342,Organic Avocado,17
2808770,35163,Cucumber Kirby,13
2808816,46979,Asparagus,12
2808830,21367,Large Lemon,11
2808874,28458,Organic Unsweetened Almond Milk,15
2808900,35939,100% Whole Wheat Bread,18
2808934,26800,Organic Zucchini,13
2808981,25132,Limes,19
2808986,2996,Organic Red Bell Pepper,12
2808987,38928,Limes,12
2809076,45066,Honeycrisp Apple,15
2809080,18434,Organic Baby Spinach,12
2809147,42265,Organic Baby Carrots,10
2809159,27845,Organic Whole Milk,15
2809165,40256,Cucumber Kirby,14
2809172,42442,Large Lemon,16
2809208,18465,Organic Whole String Cheese,12
2809216,21938,Cucumber Kirby,15
2809332,45541,Organic Strawberries,15
2809350,2855,Limes,10
2809363,13194,Yellow Onions,11
2809462,11773,Large Lemon,16
2809477,12797,Organic Cilantro,21
2809528,24852,Banana,9
2809529,31970,Strawberries,10
2809582,45622,Strawberries,16
2809593,2667,Original Hummus,15
2809604,16757,Organic Baby Spinach,9
2809688,4649,Bag of Organic Bananas,19
2809692,24954,Organic Tomato Cluster,14
2809723,49040,Fresh Cauliflower,16
2809735,49683,Cucumber Kirby,2
2809812,22326,Organic Grape Tomatoes,17
2809845,5479,Organic Raspberries,21
2809910,46969,Spring Water,17
2809941,46069,Organic Zucchini,9
2809952,14633,Large Lemon,16
2809962,33949,Red Vine Tomato,11
2809994,44632,Sparkling Water Grapefruit,11
2810034,19706,Organic Small Bunch Celery,10
2810034,36550,Organic Blueberries,10
2810044,31439,Raspberries,13
2810112,41198,Yellow Onions,12
2810137,10060,Organic Half & Half,13
2810268,21810,Sparkling Water Grapefruit,0
2810296,21543,Organic Yellow Onion,16
2810341,4920,Seedless Red Grapes,8
2810387,47766,Organic Avocado,10
2810393,18439,Apple Honeycrisp Organic,11
2810399,48179,Organic Strawberries,10
2810401,14947,Organic Grape Tomatoes,11
2810481,30391,Organic Cucumber,8
2810507,17720,Organic Raspberries,23
2810542,13176,Bag of Organic Bananas,8
2810568,37033,Organic Baby Carrots,17
2810724,19154,Half & Half,16
2810895,30919,Organic Baby Arugula,16
2810912,13780,Organic Yellow Onion,17
2810939,35951,Organic Unsweetened Almond Milk,13
2811000,42265,Organic Baby Carrots,17
2811070,27156,Organic Lemon,12
2811135,40945,Organic Red Onion,6
2811150,23826,Organic Red Onion,13
2811171,32980,Fresh Cauliflower,17
2811195,22935,Organic Yellow Onion,10
2811202,5250,Apple Honeycrisp Organic,10
2811311,14952,Organic Blueberries,17
2811325,49683,Cucumber Kirby,10
2811346,33198,Organic Raspberries,14
2811370,34034,Fresh Cauliflower,18
2811393,31467,Organic Strawberries,13
2811399,24852,Banana,12
2811445,38720,Carrots,9
2811496,43986,Organic Italian Parsley Bunch,14
2811542,21716,Organic Baby Arugula,15
2811553,48745,Raspberries,8
2811579,40350,Sparkling Water Grapefruit,14
2811597,13198,Limes,22
2811622,47209,Organic Hass Avocado,6
2811627,25936,Organic Gala Apples,12
2811629,44359,Organic Small Bunch Celery,14
2811644,32141,Organic Blackberries,11
2811700,210,Honeycrisp Apple,9
2811785,7041,Organic Fuji Apple,17
2811791,11798,Asparagus,17
2811802,19508,Organic Red Bell Pepper,10
2811813,44532,Organic Large Extra Fancy Fuji Apple,16
2811813,19378,Raspberries,16
2811907,20448,Raspberries,15
2811989,38739,Organic Raspberries,8
2812025,12069,Organic Red Bell Pepper,10
2812083,3962,Organic Yellow Onion,17
2812130,8193,Organic Raspberries,12
2812136,13643,Limes,19
2812163,37630,Michigan Organic Kale,21
2812196,46656,Organic Whole String Cheese,17
2812226,8277,Apple Honeycrisp Organic,8
2812228,16033,Asparagus,15
2812305,21405,Organic Large Extra Fancy Fuji Apple,14
2812342,4731,Organic Whole Milk,9
2812355,7664,100% Whole Wheat Bread,18
2812370,13712,Half & Half,21
2812377,19571,Large Lemon,13
2812389,703,Organic Blackberries,17
2812417,3098,Michigan Organic Kale,6
2812417,19057,Organic Large Extra Fancy Fuji Apple,6
2812417,14112,Organic Avocado,6
2812424,16185,Organic Hass Avocado,16
2812429,3919,Organic Baby Spinach,17
2812432,4957,Organic Cucumber,11
2812476,1446,Organic Zucchini,11
2812486,7673,Organic Avocado,22
2812489,47626,Large Lemon,19
2812504,18027,Organic Tomato Cluster,7
2812509,4421,Organic Gala Apples,21
2812524,1529,Organic Cucumber,15
2812565,38274,Organic Tomato Cluster,20
2812572,24024,Organic Hass Avocado,23
2812579,28438,Organic Fuji Apple,11
2812752,45541,Red Vine Tomato,20
2812778,39534,Organic Hass Avocado,17
2812793,16143,Organic Lemon,11
2812812,33000,Organic Italian Parsley Bunch,21
2812867,20652,Limes,7
2812998,44536,Organic Italian Parsley Bunch,12
2813024,21137,Organic Strawberries,18
2813041,31506,Asparagus,9
2813070,41625,Seedless Red Grapes,10
2813084,47766,Organic Avocado,19
2813117,5460,Sparkling Water Grapefruit,9
2813152,32857,Honeycrisp Apple,10
2813187,5782,Organic Whole String Cheese,19
2813188,44910,Organic Baby Arugula,8
2813198,13702,Sparkling Water Grapefruit,7
2813231,17419,Organic Red Onion,9
2813235,27366,Organic Baby Carrots,11
2813236,13650,Michigan Organic Kale,16
2813258,42585,Original Hummus,0
2813261,33316,Organic Baby Arugula,10
2813329,32940,Cucumber Kirby,16
2813418,22825,Spring Water,9
2813439,6567,Organic Strawberries,19
2813444,1559,Organic Hass Avocado,17
2813454,38928,Organic Whole String Cheese,10
2813516,41950,Organic Tomato Cluster,16
2813614,16321,Bag of Organic Bananas,16
2813626,25931,Raspberries,10
2813631,43749,Organic Gala Apples,22
2813646,34658,Organic Half & Half,13
2813680,44987,Raspberries,10
2813761,46505,Organic Grape Tomatoes,12
2813774,45774,Organic Garlic,13
2813809,7058,Organic Blueberries,17
2813828,38689,Cucumber Kirby,19
2813861,35364,Original Hummus,9
2813885,13629,Organic Red Bell Pepper,14
2813943,21903,Organic Baby Spinach,13
2813958,31635,Organic Hass Avocado,12
2813979,2064,100% Whole Wheat Bread,18
2813988,29223,Yellow Onions,20
2814014,7930,Honeycrisp Apple,16
2814068,45396,Organic Raspberries,17
2814075,33013,Organic Gala Apples,16
2814091,22035,Organic Whole String Cheese,14
2814137,47766,Organic Avocado,17
2814149,43129,Strawberries,17
2814176,13996,Organic Gala Apples,8
2814190,13166,Michigan Organic Kale,7
2814207,36586,Organic Baby Arugula,15
2814256,4920,Seedless Red Grapes,17
2814340,27890,Organic Strawberries,14
2814377,30489,Original Hummus,14
2814412,27966,Organic Raspberries,10
2814414,44314,Raspberries,16
2814468,14999,Cucumber Kirby,13
2814485,17784,Organic Cilantro,8
2814508,4066,Cucumber Kirby,19
2814510,34320,Raspberries,11
2814518,24852,Banana,15
2814521,20181,Organic Tomato Cluster,18
2814537,39247,Spring Water,12
2814605,31343,Limes,20
2814702,30675,Organic Baby Carrots,16
2814705,39812,Fresh Cauliflower,9
2814926,49401,Organic Baby Arugula,12
2814942,8953,100% Whole Wheat Bread,11
2814985,9741,Organic Unsweetened Almond Milk,21
2815015,19660,Spring Water,13
2815032,9203,Strawberries,9
2815055,20754,Sparkling Water Grapefruit,21
2815074,4605,Yellow Onions,14
2815106,47526,Organic Blueberries,11
2815170,36024,Organic Garlic,10
2815181,24177,Raspberries,14
2815185,8424,Organic Red Bell Pepper,12
2815241,35004,Organic Hass Avocado,15
2815265,18656,Organic Tomato Cluster,13
2815289,33462,Strawberries,10
2815330,15011,Organic Avocado,14
2815356,5047,Organic Avocado,12
2815385,35670,Organic Gala Apples,19
2815390,36127,Bag of Organic Bananas,14
2815437,43394,Strawberries,15
2815459,27521,100% Whole Wheat Bread,11
2815523,29460,Raspberries,22
2815568,2067,Organic Blackberries,14
2815570,14491,Organic Garlic,11
2815699,42356,Asparagus,16
2815743,25931,Spring Water,13
2815759,162,Spring Water,9
2815785,15613,Organic Large Extra Fancy Fuji Apple,10
2815932,310,Organic Blackberries,19
2815948,19767,Red Vine Tomato,8
2815950,17316,Red Vine Tomato,21
2815992,48825,Organic Baby Spinach,10
2816006,4605,Yellow Onions,19
2816011,14891,100% Whole Wheat Bread,22
2816038,25146,Michigan Organic Kale,14
2816048,48745,Organic Grape Tomatoes,23
2816055,35144,Large Lemon,14
2816120,49683,Cucumber Kirby,18
2816164,24238,Organic Cucumber,16
2816181,23288,Organic Zucchini,13
2816183,22556,Organic Red Onion,17
2816206,24852,Banana,11
2816213,15613,Organic Baby Carrots,10
2816263,38689,Organic Blackberries,17
2816272,28575,Organic Tomato Cluster,16
2816272,25952,Bag of Organic Bananas,16
2816276,24964,Organic Garlic,11
2816327,25659,Yellow Onions,13
2816332,26604,Organic Blackberries,16
2816384,4097,Honeycrisp Apple,12
2816505,46667,Limes,13
2816515,28421,Yellow Onions,12
2816537,31927,Organic Tomato Cluster,21
2816549,5989,Organic Baby Spinach,13
2816574,42450,Organic Lemon,10
2816611,34429,Spring Water,13
2816621,5134,Organic Zucchini,17
2816651,49683,Cucumber Kirby,11
2816668,42710,Michigan Organic Kale,10
2816749,42611,Michigan Organic Kale,10
2816758,9327,Organic Baby Carrots,13
2816833,12397,Organic Hass Avocado,9
2816840,19850,Organic Grape Tomatoes,13
2816890,34969,Red Vine Tomato,16
2816897,17906,Organic Zucchini,15
2816914,23760,Organic Cilantro,14
2816936,13031,Michigan Organic Kale,11
2816970,22314,Red Vine Tomato,11
2816992,47626,Large Lemon,14
2817035,27966,Organic Raspberries,10
2817060,46266,Carrots,5
2817075,30327,Yellow Onions,23
2817077,42244,Organic Raspberries,10
2817083,37103,Fresh Cauliflower,22
2817144,8021,Original Hummus,18
2817157,35826,Organic Small Bunch Celery,21
2817168,26209,Limes,14
2817210,30252,Organic Blackberries,12
2817211,17638,Carrots,15
2817248,45106,Organic Baby Arugula,10
2817266,45229,Half & Half,11
2817305,49396,Half & Half,20
2817361,21137,Organic Strawberries,2
2817513,13032,Original Hummus,12
2817542,21137,Organic Strawberries,20
2817547,22935,Organic Yellow Onion,16
2817549,2314,Original Hummus,18
2817585,31596,Seedless Red Grapes,14
2817587,24852,Banana,14
2817661,44265,Strawberries,16
